45	9487	0	1
46	6813	0	1
46	4805	0	1
47	5267	0	1
48	9582	0	1
48	5965	0	1
48	5776	0	1
49	9572	0	1
49	6005	0	1
49	7113	0	1
50	9568	0	1
50	7667	0	1
50	7316	0	1
51	5656	0	1
51	6355	0	1
51	9545	0	1
51	7522	0	1
52	5619	0	1
52	8769	0	1
52	6292	0	1
52	5507	0	1
52	9666	0	1
53	8987	0	1
53	5015	0	1
54	9286	0	1
54	8766	0	1
54	4878	0	1
54	9471	0	1
54	9602	0	1
55	7516	0	1
55	5351	0	1
55	8469	0	1
55	7253	0	1
56	5894	0	1
56	9433	0	1
57	4708	0	1
57	10697	0	1
58	6292	0	1
58	10010	0	1
58	9578	0	1
59	9320	0	1
59	9376	0	1
60	6722	0	1
60	8778	0	1
60	4907	0	1
60	9856	0	1
61	7100	0	1
61	4606	0	1
62	7621	0	1
62	9575	0	1
62	6053	0	1
63	6767	0	1
63	6127	0	1
63	7645	0	1
63	4110	0	1
63	5871	0	1
63	6994	0	1
64	8673	0	1
64	8096	0	1
64	4197	0	1
65	6635	0	1
65	8475	0	1
65	8061	0	1
66	6292	0	1
66	9595	0	1
66	7811	0	1
66	5541	0	1
66	5486	0	1
66	4952	0	1
67	5016	0	1
67	9716	0	1
67	9520	0	1
67	4278	0	1
67	6632	0	1
68	8199	0	1
68	7555	0	1
68	5408	0	1
69	5322	0	1
69	9535	0	1
70	7482	0	1
70	6281	0	1
70	9218	0	1
70	4843	0	1
71	9220	0	1
71	9257	0	1
71	10779	0	1
72	9226	0	1
72	4232	0	1
73	7502	0	1
73	8592	0	1
73	7310	0	1
73	9580	0	1
74	9490	0	1
74	8770	0	1
74	4266	0	1
75	9478	0	1
75	9189	0	1
75	9494	0	1
75	9519	0	1
76	7747	0	1
76	10831	0	1
76	6292	0	1
76	9215	0	1
76	8963	0	1
77	9681	0	1
77	9540	0	1
77	9667	0	1
78	6158	0	1
78	9506	0	1
79	4393	0	1
79	10217	0	1
80	6629	0	1
80	9562	0	1
80	7324	0	1
80	9864	0	1
81	4530	0	1
81	9206	0	1
81	9259	0	1
82	10616	0	1
82	7982	0	1
82	9651	0	1
83	10012	0	1
83	10570	0	1
83	11053	0	1
83	9552	0	1
84	4336	0	1
84	10555	0	1
84	9233	0	1
84	10726	0	1
85	9215	0	1
85	9212	0	1
85	9709	0	1
85	10575	0	1
86	7263	0	1
86	8380	0	1
86	8441	0	1
86	5453	0	1
87	8381	0	1
87	9571	0	1
87	6688	0	1
87	7512	0	1
88	5158	0	1
88	10220	0	1
89	4839	0	1
89	10666	0	1
89	9590	0	1
90	9964	0	1
90	9692	0	1
90	10689	0	1
91	9527	0	1
91	9198	0	1
91	10700	0	1
92	7230	0	1
92	9615	0	1
92	9875	0	1
93	9519	0	1
93	9502	0	1
93	4266	0	1
93	9551	0	1
93	8777	0	1
94	10616	0	1
94	8405	0	1
95	5257	0	1
95	7837	0	1
95	5575	0	1
95	9577	0	1
95	10779	0	1
96	9524	0	1
96	5357	0	1
96	8255	0	1
97	9282	0	1
97	10682	0	1
97	8391	0	1
97	5990	0	1
97	6045	0	1
97	9316	0	1
97	9454	0	1
98	9546	0	1
98	5079	0	1
99	9511	0	1
99	6775	0	1
99	4218	0	1
100	5651	0	1
100	9337	0	1
100	7598	0	1
100	9497	0	1
100	6924	0	1
101	9499	0	1
101	8857	0	1
102	7038	0	1
102	6880	0	1
103	7979	0	1
103	7721	0	1
104	7418	0	1
104	9579	0	1
104	4946	0	1
105	7432	0	1
105	7521	0	1
105	7305	0	1
106	9528	0	1
106	9576	0	1
106	8211	0	1
106	7534	0	1
106	4286	0	1
106	9548	0	1
107	8430	0	1
107	4832	0	1
107	9581	0	1
107	7063	0	1
107	9585	0	1
108	4032	0	1
108	9501	0	1
109	8084	0	1
110	9279	0	1
110	9241	0	1
110	4652	0	1
110	9898	0	1
110	4738	0	1
110	9289	0	1
111	8351	0	1
111	6405	0	1
111	4387	0	1
112	7886	0	1
112	9496	0	1
113	9498	0	1
113	7884	0	1
113	6310	0	1
113	7970	0	1
114	9519	0	1
114	9523	0	1
114	8777	0	1
114	8154	0	1
114	4266	0	1
114	9513	0	1
114	9539	0	1
114	10389	0	1
114	9738	0	1
114	9544	0	1
114	7219	0	1
115	9435	0	1
115	5308	0	1
115	7533	0	1
115	5683	0	1
115	6855	0	1
115	9566	0	1
115	5669	0	1
116	7737	0	1
116	7521	0	1
116	6475	0	1
116	8871	0	1
116	8346	0	1
117	7576	0	1
117	9542	0	1
117	4737	0	1
117	4545	0	1
118	7203	0	1
118	7683	0	1
118	10183	0	1
118	8793	0	1
118	7867	0	1
118	5663	0	1
119	5601	0	1
120	4758	0	1
120	9370	0	1
120	9583	0	1
121	8857	0	1
121	9499	0	1
122	8801	0	1
122	5990	0	1
123	9526	0	1
123	5065	0	1
123	7224	0	1
123	9574	0	1
124	9977	0	1
124	6860	0	1
124	9514	0	1
124	6052	0	1
124	9509	0	1
124	9550	0	1
125	4912	0	1
125	9290	0	1
125	5595	0	1
125	8557	0	1
125	9711	0	1
126	4032	0	1
126	9501	0	1
126	9537	0	1
127	9558	0	1
127	7456	0	1
127	9541	0	1
127	6190	0	1
128	5256	0	1
128	4662	0	1
128	7478	0	1
128	7696	0	1
129	6851	0	1
129	4940	0	1
129	5762	0	1
129	8226	0	1
129	7497	0	1
130	4133	0	1
130	5102	0	1
130	6398	0	1
130	4182	0	1
131	5576	0	1
132	7926	0	1
132	6013	0	1
133	7718	0	1
133	7797	0	1
133	4162	0	1
133	4041	0	1
133	7799	0	1
133	8396	0	1
134	7180	0	1
134	5532	0	1
135	4599	0	1
135	9933	0	1
135	7880	0	1
135	7845	0	1
136	10075	0	1
136	4419	0	1
136	9779	0	1
137	5620	0	1
137	5286	0	1
138	4743	0	1
138	8436	0	1
138	9793	0	1
139	4906	0	1
139	5617	0	1
139	5966	0	1
139	4474	0	1
139	5838	0	1
140	8835	0	1
140	10617	0	1
140	10597	0	1
140	4712	0	1
141	5752	0	1
141	8443	0	1
141	7072	0	1
142	7484	0	1
142	8975	0	1
142	5180	0	1
143	4182	0	1
143	6704	0	1
143	6398	0	1
144	10113	0	1
145	10060	0	1
145	9353	0	1
145	9893	0	1
146	6680	0	1
146	7013	0	1
146	6265	0	1
147	7802	0	1
147	6867	0	1
148	5078	0	1
148	5225	0	1
148	8975	0	1
149	4362	0	1
149	9968	0	1
149	7192	0	1
149	7630	0	1
150	6477	0	1
150	4317	0	1
150	10041	0	1
151	4368	0	1
151	10169	0	1
152	10605	0	1
152	5603	0	1
152	9917	0	1
152	6381	0	1
152	7361	0	1
153	7473	0	1
153	6362	0	1
153	8974	0	1
154	9353	0	1
154	7459	0	1
154	10060	0	1
155	7834	0	1
155	7060	0	1
155	10685	0	1
156	4105	0	1
156	10751	0	1
156	7376	0	1
156	4463	0	1
157	6651	0	1
157	7016	0	1
158	6303	0	1
158	6913	0	1
158	10041	0	1
159	6653	0	1
159	5402	0	1
160	7602	0	1
160	4320	0	1
160	8444	0	1
161	6216	0	1
161	5474	0	1
161	10733	0	1
162	10041	0	1
162	8900	0	1
162	9916	0	1
162	10205	0	1
163	5241	0	1
164	7520	0	1
164	4099	0	1
164	4208	0	1
164	7423	0	1
164	4207	0	1
165	9899	0	1
165	6096	0	1
165	7058	0	1
166	4516	0	1
166	4627	0	1
166	4285	0	1
166	4542	0	1
167	6236	0	1
167	8882	0	1
167	8975	0	1
168	7248	0	1
168	7397	0	1
168	4241	0	1
169	7761	0	1
169	5617	0	1
169	4906	0	1
169	5838	0	1
170	5360	0	1
170	6732	0	1
170	6474	0	1
171	6854	0	1
171	4840	0	1
171	4396	0	1
171	4227	0	1
171	5555	0	1
172	10701	0	1
172	7291	0	1
172	6474	0	1
173	8436	0	1
173	9793	0	1
173	7530	0	1
174	7850	0	1
174	10650	0	1
174	6565	0	1
174	7642	0	1
175	8672	0	1
175	7985	0	1
175	6005	0	1
175	6407	0	1
175	7113	0	1
176	8169	0	1
176	6584	0	1
176	8170	0	1
177	6218	0	1
177	6569	0	1
177	8581	0	1
177	7759	0	1
177	8205	0	1
178	4165	0	1
178	9215	0	1
178	4249	0	1
178	5754	0	1
178	5322	0	1
179	7522	0	1
179	10801	0	1
179	5776	0	1
179	7943	0	1
180	4393	0	1
180	5681	0	1
180	8200	0	1
181	6921	0	1
181	6407	0	1
181	8371	0	1
181	6292	0	1
182	8164	0	1
182	8979	0	1
183	7554	0	1
183	6041	0	1
183	6310	0	1
184	4025	0	1
184	7867	0	1
184	7203	0	1
185	9264	0	1
185	4730	0	1
185	6823	0	1
185	6373	0	1
186	8168	0	1
186	4590	0	1
187	6868	0	1
187	4839	0	1
187	5007	0	1
187	9861	0	1
188	8192	0	1
188	9500	0	1
188	9215	0	1
189	4598	0	1
189	9500	0	1
190	5337	0	1
191	8370	0	1
191	4963	0	1
191	4521	0	1
191	7744	0	1
192	4100	0	1
192	7544	0	1
192	6246	0	1
192	6837	0	1
192	8175	0	1
193	6090	0	1
193	4209	0	1
193	9190	0	1
194	4531	0	1
194	4596	0	1
194	7129	0	1
195	5871	0	1
195	6994	0	1
195	5324	0	1
196	5158	0	1
197	10143	0	1
197	8047	0	1
197	9888	0	1
198	8173	0	1
198	7367	0	1
199	5267	0	1
199	10770	0	1
199	5490	0	1
200	5656	0	1
200	6355	0	1
200	6787	0	1
201	5849	0	1
201	7549	0	1
201	8385	0	1
202	4687	0	1
202	6858	0	1
202	5799	0	1
203	7056	0	1
203	8184	0	1
203	5713	0	1
204	8379	0	1
204	7226	0	1
204	10051	0	1
204	8163	0	1
205	7660	0	1
205	8182	0	1
206	9215	0	1
206	10591	0	1
206	9648	0	1
206	10660	0	1
207	4185	0	1
207	8185	0	1
207	8186	0	1
208	9344	0	1
208	7253	0	1
208	5351	0	1
208	7873	0	1
208	9324	0	1
209	4963	0	1
209	6813	0	1
209	8370	0	1
210	6544	0	1
210	7803	0	1
210	8188	0	1
211	5669	0	1
211	5308	0	1
212	10831	0	1
212	5021	0	1
212	6292	0	1
213	9519	0	1
213	9478	0	1
213	9189	0	1
214	5020	0	1
214	8776	0	1
214	8144	0	1
215	8963	0	1
215	6292	0	1
216	8432	0	1
216	9212	0	1
217	8832	0	1
217	7325	0	1
218	4107	0	1
219	9324	0	1
219	9344	0	1
219	7873	0	1
219	4278	0	1
220	4266	0	1
220	8213	0	1
221	6833	0	1
221	6089	0	1
221	6855	0	1
221	7966	0	1
221	7113	0	1
222	4706	0	1
222	9958	0	1
223	9225	0	1
223	9812	0	1
223	9266	0	1
223	7228	0	1
224	10149	0	1
224	6190	0	1
224	10718	0	1
224	9266	0	1
224	9999	0	1
225	5721	0	1
225	5894	0	1
225	6729	0	1
226	5990	0	1
226	9267	0	1
226	8207	0	1
227	4038	0	1
227	6686	0	1
228	7710	0	1
228	7669	0	1
229	5289	0	1
229	7957	0	1
229	6314	0	1
230	4606	0	1
230	8006	0	1
230	8171	0	1
231	5085	0	1
231	5485	0	1
231	8013	0	1
231	7961	0	1
232	4367	0	1
232	4907	0	1
233	6580	0	1
233	5656	0	1
233	6355	0	1
234	7744	0	1
234	7428	0	1
234	8196	0	1
234	4521	0	1
235	4511	0	1
235	7465	0	1
236	8466	0	1
236	8476	0	1
236	7878	0	1
237	8819	0	1
237	8212	0	1
237	8181	0	1
238	4025	0	1
239	7599	0	1
239	5646	0	1
240	5676	0	1
240	6915	0	1
241	6734	0	1
241	5870	0	1
241	6338	0	1
241	5789	0	1
242	5656	0	1
242	6355	0	1
242	7074	0	1
243	8187	0	1
243	6571	0	1
243	8370	0	1
244	9212	0	1
244	5512	0	1
244	6424	0	1
245	4576	0	1
245	6292	0	1
246	4845	0	1
246	10700	0	1
246	10067	0	1
246	10069	0	1
246	9803	0	1
247	8191	0	1
247	7749	0	1
248	5351	0	1
248	7253	0	1
249	5416	0	1
249	7305	0	1
249	6042	0	1
250	8189	0	1
251	5250	0	1
251	8194	0	1
251	4307	0	1
252	5871	0	1
252	8167	0	1
252	8201	0	1
253	4065	0	1
253	7772	0	1
253	7711	0	1
253	8193	0	1
254	9856	0	1
254	6292	0	1
254	4308	0	1
254	6921	0	1
254	6240	0	1
255	10158	0	1
255	5170	0	1
255	5029	0	1
255	7414	0	1
255	4708	0	1
256	5065	0	1
256	8126	0	1
256	8336	0	1
256	7224	0	1
257	7445	0	1
257	8210	0	1
257	9339	0	1
258	5588	0	1
258	7253	0	1
258	6124	0	1
259	7175	0	1
259	7967	0	1
259	7398	0	1
260	5377	0	1
260	6310	0	1
261	9215	0	1
261	10547	0	1
261	9949	0	1
261	5990	0	1
261	10835	0	1
262	8203	0	1
262	4708	0	1
263	10645	0	1
263	5322	0	1
264	6930	0	1
264	9811	0	1
264	10575	0	1
264	9212	0	1
265	7909	0	1
265	5039	0	1
265	9663	0	1
265	9190	0	1
266	9340	0	1
266	7502	0	1
267	7873	0	1
267	6124	0	1
267	5351	0	1
267	9324	0	1
268	9651	0	1
268	10616	0	1
268	7982	0	1
269	10589	0	1
269	5990	0	1
269	10647	0	1
269	10700	0	1
269	9969	0	1
269	10575	0	1
270	5581	0	1
270	10692	0	1
270	4091	0	1
271	10636	0	1
271	8759	0	1
271	5630	0	1
271	4064	0	1
272	6373	0	1
272	8839	0	1
272	9264	0	1
273	5614	0	1
273	4704	0	1
273	4961	0	1
273	6581	0	1
274	10659	0	1
274	9298	0	1
274	8162	0	1
274	4705	0	1
275	6641	0	1
275	7931	0	1
275	4697	0	1
276	5789	0	1
276	5421	0	1
276	7231	0	1
277	7533	0	1
277	8197	0	1
277	8427	0	1
277	6371	0	1
277	4810	0	1
277	8931	0	1
277	5308	0	1
278	5983	0	1
278	6595	0	1
278	5160	0	1
278	7887	0	1
278	8179	0	1
278	5089	0	1
278	8569	0	1
278	8202	0	1
279	8087	0	1
279	5337	0	1
279	8183	0	1
280	6485	0	1
280	8174	0	1
281	9633	0	1
281	8399	0	1
281	9215	0	1
281	9324	0	1
282	5693	0	1
282	4313	0	1
282	8189	0	1
283	8163	0	1
283	7226	0	1
283	10051	0	1
283	8379	0	1
284	8204	0	1
284	6907	0	1
285	8198	0	1
285	8190	0	1
285	8365	0	1
285	4724	0	1
285	5311	0	1
285	8177	0	1
285	4606	0	1
285	8206	0	1
286	9548	0	1
286	8208	0	1
286	8211	0	1
287	8003	0	1
287	8863	0	1
287	8180	0	1
287	6358	0	1
288	7450	0	1
288	4472	0	1
288	8199	0	1
288	5015	0	1
289	5693	0	1
289	8209	0	1
289	8467	0	1
289	5566	0	1
289	8178	0	1
290	6748	0	1
290	8172	0	1
291	8506	0	1
291	4121	0	1
292	8260	0	1
292	7591	0	1
292	4850	0	1
293	7802	0	1
293	8279	0	1
293	6418	0	1
294	4214	0	1
294	4208	0	1
294	8253	0	1
295	5040	0	1
295	7928	0	1
296	6161	0	1
296	4127	0	1
296	4557	0	1
296	7060	0	1
296	10685	0	1
297	8020	0	1
297	8300	0	1
297	9950	0	1
297	8251	0	1
298	9657	0	1
298	4023	0	1
298	8985	0	1
299	6474	0	1
299	5263	0	1
299	5360	0	1
300	9151	0	1
300	4394	0	1
300	4991	0	1
301	9916	0	1
301	9281	0	1
301	8256	0	1
301	8913	0	1
301	7009	0	1
301	6458	0	1
301	10774	0	1
302	8444	0	1
302	10198	0	1
302	8307	0	1
303	8302	0	1
303	7103	0	1
303	7612	0	1
304	8835	0	1
304	5967	0	1
304	9349	0	1
304	10617	0	1
305	4973	0	1
305	8298	0	1
305	8250	0	1
305	6747	0	1
305	4360	0	1
306	4068	0	1
306	8102	0	1
306	5876	0	1
306	4906	0	1
306	7404	0	1
307	6578	0	1
307	7997	0	1
307	7950	0	1
307	6242	0	1
308	5534	0	1
308	8429	0	1
308	4634	0	1
308	7750	0	1
309	8641	0	1
309	5410	0	1
309	9755	0	1
309	6054	0	1
310	8458	0	1
310	7811	0	1
310	8014	0	1
310	9799	0	1
310	8898	0	1
311	7936	0	1
311	6839	0	1
311	9127	0	1
312	7092	0	1
312	6616	0	1
312	8277	0	1
313	6354	0	1
313	4290	0	1
314	7459	0	1
314	5654	0	1
314	9353	0	1
314	9893	0	1
314	10060	0	1
315	8316	0	1
315	9900	0	1
316	8444	0	1
316	8320	0	1
316	8303	0	1
317	4102	0	1
317	6768	0	1
317	4434	0	1
318	4369	0	1
318	10706	0	1
318	9799	0	1
318	8282	0	1
319	6653	0	1
319	5402	0	1
320	9313	0	1
320	8304	0	1
320	8917	0	1
320	8553	0	1
320	8321	0	1
321	6844	0	1
321	10013	0	1
322	8318	0	1
322	7571	0	1
323	7802	0	1
323	6418	0	1
323	9769	0	1
324	4971	0	1
324	6881	0	1
325	5979	0	1
325	9353	0	1
325	10060	0	1
325	9893	0	1
326	8758	0	1
326	7126	0	1
326	4392	0	1
326	7753	0	1
326	7759	0	1
326	9254	0	1
327	7708	0	1
327	5074	0	1
327	7759	0	1
327	10755	0	1
327	5325	0	1
327	6580	0	1
328	7759	0	1
328	6042	0	1
329	9267	0	1
329	9215	0	1
330	10636	0	1
330	9267	0	1
330	8376	0	1
330	5421	0	1
330	8101	0	1
331	5408	0	1
331	10261	0	1
331	6817	0	1
332	5894	0	1
332	4141	0	1
332	10116	0	1
333	6084	0	1
333	8596	0	1
334	5701	0	1
334	8071	0	1
335	5490	0	1
335	5267	0	1
335	6463	0	1
336	4243	0	1
336	4822	0	1
336	9044	0	1
337	10115	0	1
337	10107	0	1
337	5022	0	1
338	8777	0	1
338	9519	0	1
338	4266	0	1
338	9174	0	1
339	9791	0	1
339	10702	0	1
340	8783	0	1
340	5053	0	1
340	5409	0	1
340	7354	0	1
341	7482	0	1
341	7462	0	1
341	8480	0	1
341	6034	0	1
341	8465	0	1
342	5607	0	1
342	7482	0	1
342	7462	0	1
342	6512	0	1
342	6034	0	1
343	5859	0	1
343	4546	0	1
343	8825	0	1
343	8804	0	1
343	8782	0	1
344	4673	0	1
344	4345	0	1
345	4806	0	1
345	4889	0	1
345	5178	0	1
346	8159	0	1
346	9512	0	1
346	7976	0	1
346	9865	0	1
346	7325	0	1
347	9602	0	1
347	8766	0	1
347	9471	0	1
347	4878	0	1
348	4884	0	1
348	4988	0	1
349	6925	0	1
349	8185	0	1
349	4185	0	1
349	5325	0	1
349	6207	0	1
350	10766	0	1
350	6358	0	1
350	4598	0	1
351	7341	0	1
351	8531	0	1
352	4337	0	1
352	4839	0	1
352	9023	0	1
352	6868	0	1
353	10043	0	1
353	7623	0	1
353	8497	0	1
353	7258	0	1
353	8393	0	1
353	8502	0	1
354	10640	0	1
354	7325	0	1
354	5548	0	1
354	8788	0	1
355	7803	0	1
355	8792	0	1
356	9519	0	1
356	9215	0	1
356	10547	0	1
356	5307	0	1
357	8180	0	1
357	5724	0	1
357	10615	0	1
357	6628	0	1
357	6358	0	1
358	6358	0	1
358	4335	0	1
358	4598	0	1
358	4469	0	1
359	6755	0	1
359	6167	0	1
359	8814	0	1
359	7164	0	1
360	10591	0	1
360	9856	0	1
360	4508	0	1
360	6292	0	1
361	8370	0	1
361	4521	0	1
361	8799	0	1
361	4198	0	1
361	8800	0	1
362	8461	0	1
362	5238	0	1
362	8239	0	1
363	8660	0	1
363	4769	0	1
363	7840	0	1
364	4794	0	1
364	4969	0	1
364	4019	0	1
365	10143	0	1
365	8047	0	1
365	9888	0	1
366	7978	0	1
366	6415	0	1
367	7316	0	1
367	7000	0	1
367	5362	0	1
368	7735	0	1
368	5230	0	1
368	6292	0	1
368	6073	0	1
368	6761	0	1
368	4576	0	1
369	10809	0	1
369	10805	0	1
369	6931	0	1
370	8184	0	1
371	9980	0	1
371	4337	0	1
371	4691	0	1
372	10712	0	1
372	5487	0	1
372	8399	0	1
373	10591	0	1
373	9215	0	1
373	9648	0	1
374	4521	0	1
374	6813	0	1
375	7253	0	1
375	6124	0	1
375	5351	0	1
376	8694	0	1
376	7324	0	1
377	8808	0	1
377	4469	0	1
377	6358	0	1
378	8830	0	1
378	8789	0	1
378	4350	0	1
378	6722	0	1
379	8793	0	1
379	5034	0	1
380	8791	0	1
380	7837	0	1
380	5760	0	1
380	8796	0	1
380	10779	0	1
381	5170	0	1
381	5029	0	1
382	5050	0	1
382	6459	0	1
382	5829	0	1
382	7547	0	1
383	6142	0	1
383	5158	0	1
384	10765	0	1
385	8061	0	1
385	6635	0	1
386	8818	0	1
386	6953	0	1
387	8038	0	1
388	8821	0	1
388	5158	0	1
389	6647	0	1
389	8375	0	1
389	8368	0	1
390	5015	0	1
390	8199	0	1
391	8822	0	1
391	8820	0	1
391	7544	0	1
392	8989	0	1
392	4477	0	1
393	9340	0	1
393	8592	0	1
393	7310	0	1
393	7502	0	1
394	6113	0	1
394	8833	0	1
394	5497	0	1
395	7747	0	1
395	9215	0	1
395	6292	0	1
395	10831	0	1
396	9927	0	1
396	5945	0	1
397	10616	0	1
397	4303	0	1
397	9655	0	1
397	10646	0	1
398	6684	0	1
398	8823	0	1
398	7710	0	1
399	9004	0	1
399	8150	0	1
399	5499	0	1
399	7197	0	1
400	8794	0	1
400	6292	0	1
400	7567	0	1
400	8963	0	1
401	8963	0	1
401	6292	0	1
401	5267	0	1
402	5138	0	1
402	8779	0	1
402	4333	0	1
403	7215	0	1
403	8828	0	1
403	8831	0	1
404	10144	0	1
404	10165	0	1
404	9700	0	1
404	6359	0	1
405	7826	0	1
405	8802	0	1
405	9704	0	1
405	7253	0	1
406	5548	0	1
406	8832	0	1
406	7325	0	1
407	9212	0	1
407	10575	0	1
407	5990	0	1
407	9811	0	1
408	9651	0	1
408	10616	0	1
408	7982	0	1
408	8834	0	1
409	8790	0	1
409	5114	0	1
409	9104	0	1
409	5220	0	1
410	8824	0	1
410	4274	0	1
410	9641	0	1
411	5969	0	1
411	8807	0	1
411	7975	0	1
411	6116	0	1
411	5322	0	1
412	4266	0	1
412	8770	0	1
412	9174	0	1
413	9883	0	1
413	8968	0	1
413	10070	0	1
414	9669	0	1
414	7174	0	1
414	10130	0	1
414	10450	0	1
414	7077	0	1
415	5392	0	1
415	9235	0	1
415	8607	0	1
416	6190	0	1
416	8414	0	1
416	7456	0	1
416	9558	0	1
417	10149	0	1
417	6134	0	1
417	9999	0	1
417	6190	0	1
417	10718	0	1
418	7970	0	1
418	7989	0	1
418	6310	0	1
419	8029	0	1
419	5769	0	1
419	7887	0	1
419	4849	0	1
419	5983	0	1
420	8797	0	1
420	8837	0	1
420	7842	0	1
420	8785	0	1
420	8795	0	1
421	6746	0	1
421	7138	0	1
421	8792	0	1
421	8188	0	1
421	6971	0	1
421	7803	0	1
421	4229	0	1
422	8801	0	1
422	5990	0	1
423	7202	0	1
423	8798	0	1
423	9156	0	1
424	10616	0	1
424	6532	0	1
424	7848	0	1
424	4322	0	1
425	5416	0	1
425	7305	0	1
425	7432	0	1
425	5721	0	1
426	5696	0	1
426	8840	0	1
426	8838	0	1
427	8390	0	1
427	8478	0	1
428	8780	0	1
428	5041	0	1
428	8001	0	1
429	9267	0	1
430	6880	0	1
430	6637	0	1
430	7974	0	1
430	8786	0	1
430	8806	0	1
431	8024	0	1
431	8812	0	1
431	6916	0	1
431	9202	0	1
431	8062	0	1
431	9602	0	1
431	8479	0	1
432	6868	0	1
432	4452	0	1
432	9861	0	1
432	10835	0	1
433	8810	0	1
433	5308	0	1
433	4810	0	1
433	7533	0	1
433	8427	0	1
433	8811	0	1
434	8836	0	1
434	5015	0	1
435	9033	0	1
435	6868	0	1
435	9466	0	1
435	10293	0	1
436	9324	0	1
436	6487	0	1
436	9215	0	1
437	5776	0	1
438	6310	0	1
439	4739	0	1
439	4180	0	1
440	8417	0	1
440	10084	0	1
440	8870	0	1
440	8894	0	1
441	5532	0	1
441	7180	0	1
442	7291	0	1
442	8885	0	1
443	9377	0	1
443	9599	0	1
444	8436	0	1
444	4656	0	1
444	9793	0	1
445	8436	0	1
445	4582	0	1
445	7557	0	1
445	5283	0	1
446	8367	0	1
446	7787	0	1
447	4896	0	1
447	5330	0	1
447	4493	0	1
447	6066	0	1
447	4542	0	1
448	4678	0	1
448	7140	0	1
449	8898	0	1
449	5541	0	1
450	6792	0	1
450	7111	0	1
451	8883	0	1
451	8866	0	1
451	6221	0	1
451	8893	0	1
452	8848	0	1
452	7400	0	1
453	9429	0	1
453	4770	0	1
453	5102	0	1
453	6035	0	1
453	8483	0	1
454	6718	0	1
454	6427	0	1
454	4490	0	1
455	6064	0	1
455	10572	0	1
455	9994	0	1
455	9799	0	1
455	5430	0	1
456	10169	0	1
456	8892	0	1
456	4659	0	1
457	7297	0	1
457	8851	0	1
457	8881	0	1
457	6070	0	1
457	4589	0	1
457	5494	0	1
458	6530	0	1
458	10058	0	1
458	9846	0	1
459	5360	0	1
459	6474	0	1
459	10701	0	1
460	5876	0	1
460	8283	0	1
460	4929	0	1
461	8347	0	1
461	5405	0	1
461	6293	0	1
461	7583	0	1
461	6275	0	1
462	9353	0	1
462	9359	0	1
462	5654	0	1
463	8895	0	1
463	8900	0	1
464	8841	0	1
464	7302	0	1
464	4991	0	1
465	5979	0	1
